x,color,k,chunk_type,chunk_size,answer_relevancy,faithfulness,context_recall,context_precision,answer_correctness,EM,F1,avg_retrieve_context,avg_llm_response,avg_total,sample_size
0.007,4,2,paragraphs,1,0.629799121071216,0.7722222222222224,0.492063492063492,0.78571428565,0.5081517218901094,0.0,0.28674926804495565,0.0644125374880704,0.9182835987636021,0.9826961362516726,21
0.02,5,2,paragraphs,1,0.45952396351576913,0.5807322929171669,0.6607142857142857,0.5357142856642857,0.49867360214519285,0.0,0.34090584324812834,0.0644125374880704,1.0245631081717355,1.088975645659806,14
0.012,6,2,paragraphs,1,0.6251364004954544,0.6527777777777778,0.8333333333333334,0.7499999999416667,0.574268743676622,0.0,0.3430559320502395,0.0644125374880704,0.4684826930363973,0.5328952305244677,6
0.011,7,2,paragraphs,1,0.7733883249485005,0.7333333333333333,0.6,0.59999999994,0.6035748203273928,0.0,0.4538407329105004,0.0644125374880704,1.136043405532837,1.2004559430209074,5
0.014,8,2,paragraphs,1,0.7158347044214952,0.875,0.875,0.8749999999375,0.5800451777316813,0.0,0.3356870261521424,0.0644125374880704,1.054938942193985,1.1193514796820554,8
0.012,9,2,paragraphs,1,0.6103497322962542,0.8333333333333334,0.6666666666666666,0.9999999999166667,0.6658640875080057,0.0,0.4175878162613609,0.0644125374880704,1.631325085957845,1.6957376234459154,3
0.01,10,2,paragraphs,1,0.914393636138602,1.0,1.0,0.999999999925,0.8963038941665926,0.25,0.59747920997921,0.0644125374880704,0.7322570085525513,0.7966695460406217,4
0.009,11,2,paragraphs,1,0.0,0.6666666666666666,0.0,0.0,0.1804349174739721,0.0,0.02666666666666667,0.0644125374880704,0.4213157892227173,0.4857283267107877,6
0.01,12,2,paragraphs,1,0.9479803027267967,1.0,0.611111111111111,0.49999999995833333,0.6259489320910719,0.0,0.40738500114686077,0.0644125374880704,1.5554515520731609,1.6198640895612313,6
0.385,0,10,words,300,0.9021321392851662,0.75,1.0,0.7013888888675347,0.7477947956191573,0.0,0.36818687430478314,0.05698559067466042,0.7668375968933105,0.823823187567971,2
0.714,2,10,words,300,0.719020505599241,0.7127039627039627,0.9230769230769231,0.798045961943857,0.6651668790409898,0.0,0.5520424607274204,0.056985590674660434,1.5692179753230169,1.6262035659976772,13
0.833,3,10,words,300,0.7196434074470716,0.861111111111111,1.0,0.7242724867250815,0.7063677292638774,0.0,0.40637170530869077,0.056985590674660434,1.2498266696929932,1.3068122603676535,12
0.312,4,10,words,300,0.714067189756524,0.8756613756613757,0.896825396825397,0.742948250702679,0.6227612022463277,0.0,0.3229300284879329,0.056985590674660414,1.7003547691163563,1.757340359791017,21
0.137,5,10,words,300,0.7378970643999752,0.8364512471655329,1.0,0.777560738537843,0.6789513917194739,0.07142857142857142,0.5601036266159733,0.056985590674660434,1.1675823756626673,1.2245679663373277,14
0.345,6,10,words,300,0.8034804572583817,0.638888888888889,1.0,0.6964616401897968,0.8118751194866318,0.0,0.5253770097380646,0.05698559067466042,1.0396761099497478,1.0966617006244082,6
0.286,7,10,words,300,0.9552125632921399,0.58,1.0,0.8399999999458888,0.652346403038365,0.0,0.5063876449816191,0.05698559067466043,1.789104127883911,1.8460897185585714,5
0.345,8,10,words,300,0.7110636616041881,0.875,1.0,0.9277565192361441,0.6493055964106889,0.0,0.3912928848851009,0.05698559067466042,1.0205557644367218,1.0775413551113822,8
0.303,9,10,words,300,0.8721347783407917,0.9629629629629629,1.0,0.8222222221725927,0.9435130337260039,0.0,0.5534150906969523,0.05698559067466042,1.8108587265014648,1.8678443171761252,3
0.37,10,10,words,300,0.8880820539310497,0.75,1.0,0.9833333332883475,0.8628968282874014,0.0,0.5178992628992629,0.05698559067466042,1.2541980147361755,1.311183605410836,4
0.323,11,10,words,300,0.9706546475964773,0.5833333333333334,0.8333333333333334,0.7837962962493442,0.6947860611069768,0.0,0.7091662141124506,0.05698559067466042,0.779167890548706,0.8361534812233665,6
0.4,12,10,words,300,0.778908946897502,1.0,0.9166666666666666,0.7673941798769924,0.5943727972156706,0.0,0.44656986156652434,0.05698559067466042,1.8797872463862102,1.9367728370608706,6
0.938,0,15,words,500,0.886094432133427,0.775,1.0,0.8499999999575,0.8324015060239918,0.0,0.36231884057971014,0.06503953716971657,2.4455894231796265,2.5106289603493432,2
1.0,2,15,words,500,0.7293759868649095,0.7025641025641025,0.9615384615384616,0.8842878946159808,0.6501628739282255,0.0,0.4902348433571729,0.06503953716971657,2.160005679497352,2.225045216667069,13
1.0,3,15,words,500,0.700781813834681,0.8194444444444443,1.0,0.7995039682039375,0.6465304014775811,0.08333333333333333,0.4186826292556516,0.06503953716971657,0.9332340161005656,0.9982735532702823,12
0.789,4,15,words,500,0.6628438203365086,0.8416666666666667,0.9603174603174602,0.7900713087289661,0.6164976449874919,0.0,0.3010471379969942,0.06503953716971657,2.2140129861377535,2.27905252330747,21
0.341,5,15,words,500,0.8033600728980963,0.8606096284667714,1.0,0.7873875843174706,0.6519888632321901,0.0,0.5110270945636799,0.06503953716971657,1.640236735343933,1.7052762725136499,14
0.882,6,15,words,500,0.8035873755395738,0.65,1.0,0.7818598068306694,0.7781805612515648,0.0,0.5081595982874755,0.06503953716971657,1.5918052593866985,1.6568447965564153,6
0.714,7,15,words,500,0.9683159082884611,0.9099999999999999,1.0,0.8541666666235068,0.784835236427962,0.0,0.5544280984266818,0.06503953716971657,1.9308479309082032,1.9958874680779197,5
0.833,8,15,words,500,0.5966441917624778,0.8125,1.0,0.8682193329941278,0.5901108518025416,0.0,0.33049758474585667,0.06503953716971657,1.2552481889724731,1.3202877261421897,8
0.75,9,15,words,500,0.6128127691691786,0.8333333333333334,1.0,0.7592592592117283,0.6508380491701862,0.0,0.5058975121419368,0.06503953716971657,2.4324800173441568,2.497519554513873,3
0.938,10,15,words,500,0.4687659265833795,0.75,1.0,0.749198024163737,0.5253730338565061,0.0,0.3037837837837838,0.06503953716971657,1.912505328655243,1.9775448658249597,4
0.789,11,15,words,500,0.9430707659849098,0.8055555555555557,1.0,0.7521090534564375,0.7447169993098232,0.0,0.6456645306107671,0.06503953716971657,1.9193594058354695,1.9843989430051863,6
1.0,12,15,words,500,0.9626651235670879,0.9444444444444443,0.8333333333333334,0.7748121361534799,0.7842673249414251,0.0,0.616600803799004,0.06503953716971657,3.1844707330067954,3.2495102701765126,6
0.3,0,15,sentences,10,0.944539671805349,1.0,1.0,0.6704545454363636,0.6727880595535588,0.0,0.4272357723577236,0.06521523649042303,1.7770799398422241,1.8422951763326472,2
0.714,2,15,sentences,10,0.6551076516096402,0.6709401709401709,0.8461538461538461,0.7080848994007047,0.6594105400459824,0.07692307692307693,0.5102249970846512,0.06521523649042303,1.8305855714357817,1.895800807926205,13
0.938,3,15,sentences,10,0.7945334108277714,0.875,1.0,0.7394300143891752,0.7394741578350391,0.0,0.4330239558979512,0.06521523649042303,1.2097068428993225,1.2749220793897458,12
0.333,4,15,sentences,10,0.853810566012136,0.9682539682539684,0.9603174603174602,0.7757715404028321,0.7453089035185686,0.0,0.3865558511774243,0.06521523649042303,2.4986630962008523,2.5638783326912753,21
0.106,5,15,sentences,10,0.7320107361439038,0.7715201465201466,1.0,0.8630929387614784,0.6408027401923225,0.07142857142857142,0.5497927791799487,0.06521523649042303,1.251159974506923,1.3163752109973466,14
0.221,6,15,sentences,10,0.7777509270400915,0.875,1.0,0.7649861712038203,0.7591550727200781,0.0,0.42345937965357217,0.06521523649042303,0.8985315163930258,0.9637467528834488,6
0.205,7,15,sentences,10,0.758502700905387,0.76,1.0,0.6733333332852223,0.6593691898435365,0.0,0.438245578710695,0.06521523649042303,1.5729866981506349,1.638201934641058,5
0.273,8,15,sentences,10,0.9600834977431081,1.0,1.0,0.8696859621494174,0.8398930331841968,0.0,0.5433664364540252,0.06521523649042303,1.5239723920822144,1.5891876285726374,8
0.214,9,15,sentences,10,0.9184557884531867,1.0,1.0,0.7699855699423667,0.953760649293605,0.0,0.5934065934065934,0.06521523649042303,2.261464754740397,2.32667999123082,3
0.195,10,15,sentences,10,0.9148885371626265,0.875,1.0,0.8910261497519275,0.8121435180084526,0.0,0.5968096127182202,0.06521523649042303,1.5005426406860352,1.5657578771764582,4
0.197,11,15,sentences,10,0.9854689669752439,0.75,0.8333333333333334,0.7344474969107853,0.7653758398321996,0.0,0.66651728100157,0.06521523649042303,0.9677177667617798,1.0329330032522028,6
0.205,12,15,sentences,10,0.9380695874287696,0.8222222222222223,0.8333333333333334,0.5547634875306128,0.6267515615146602,0.0,0.5312325501716384,0.06521523649042303,1.9143476883570354,1.9795629248474587,6
0.013,0,2,words,50,0.9678141562150266,1.0,1.0,0.999999999925,0.6703222626703544,0.0,0.3380952380952381,0.05865400054238059,0.595050573348999,0.6537045738913796,2
0.025,2,2,words,50,0.7160190580814219,0.7371794871794871,0.9230769230769231,0.8846153845423077,0.6640898476737249,0.07692307692307693,0.5513706710478206,0.05865400054238058,1.4247416166158824,1.483395617158263,13
0.03,3,2,words,50,0.543460691293571,0.7638888888888888,0.625,0.7499999999333333,0.5702661214591613,0.0,0.32610414218984735,0.05865400054238059,0.6847688754399618,0.7434228759823425,12
0.011,4,2,words,50,0.6350324100646362,0.865079365079365,0.5968253968253967,0.8571428570761903,0.5631615509432134,0.0,0.2715228092719875,0.05865400054238059,1.366675887789045,1.4253298883314254,21
0.005,5,2,words,50,0.5383543845876231,0.744047619047619,0.49107142857142855,0.9285714284857143,0.44459439111039334,0.0,0.3064477686018498,0.05865400054238058,1.2153872762407576,1.274041276783138,14
0.012,6,2,words,50,0.44009008553686063,0.6666666666666666,0.5,0.6666666666166666,0.5562335464312961,0.0,0.19652349828820417,0.05865400054238059,0.6413805882136027,0.7000345887559832,6
0.01,7,2,words,50,0.5704051336531664,0.6,0.4,0.59999999995,0.4199246001016734,0.0,0.28943322009654926,0.05865400054238059,1.2628399848937988,1.3214939854361796,5
0.012,8,2,words,50,0.8248576733065471,0.8583333333333334,1.0,0.93749999993125,0.7111404031970541,0.0,0.4518491988830008,0.05865400054238059,0.8899328410625458,0.9485868416049263,8
0.01,9,2,words,50,0.6107509276114751,0.6666666666666666,0.6666666666666666,0.8333333332833334,0.6853781328861569,0.0,0.407832422586521,0.05865400054238059,1.6735450426737468,1.7321990432161278,3
0.013,10,2,words,50,0.6926631348823149,0.875,0.5,0.74999999995,0.6311181483944188,0.0,0.3180980310012568,0.05865400054238059,0.7086055278778076,0.7672595284201882,4
0.011,11,2,words,50,0.7873758295402539,0.5833333333333334,1.0,0.999999999925,0.6579510473824991,0.0,0.4752861952861953,0.05865400054238059,0.5119549433390299,0.5706089438814105,6
0.013,12,2,words,50,0.9384528585449882,0.8333333333333334,0.7777777777777777,0.7499999999416667,0.599180675109458,0.0,0.4346092722227024,0.05865400054238059,1.8929926951726277,1.9516466957150087,6
0.033,0,5,paragraphs,1,0.8709809018762003,1.0,1.0,0.9166666666333333,0.9006863360250065,0.0,0.3928571428571429,0.09327183636752041,1.2995585203170776,1.3928303566845979,2
0.1,2,5,paragraphs,1,0.7153955398695625,0.7564102564102563,0.8076923076923077,0.9388888888248681,0.5536478252740367,0.07692307692307693,0.49318944128132897,0.09327183636752043,1.3255961674910326,1.4188680038585533,13
0.106,3,5,paragraphs,1,0.5507705629509216,0.8055555555555555,0.75,0.8222222221573842,0.5729850797248864,0.0,0.31295853930796746,0.09327183636752041,0.8259485761324564,0.919220412499977,12
0.018,4,5,paragraphs,1,0.809447933572649,0.865079365079365,0.6746031746031745,0.8153439152939131,0.6543527979323089,0.0,0.3151407834162667,0.09327183636752043,1.4874411764599027,1.5807130128274232,21
0.049,5,5,paragraphs,1,0.5367015150063086,0.7305194805194805,0.8839285714285714,0.5938492063025761,0.5763455852562027,0.0,0.4223778307263542,0.09327183636752043,1.1879054307937622,1.2811772671612827,14
0.029,6,5,paragraphs,1,0.9051253673032625,0.7916666666666666,1.0,0.7333333332981944,0.9024606569600252,0.0,0.46147719790898206,0.09327183636752041,0.6035789251327515,0.696850761500272,6
0.027,7,5,paragraphs,1,0.9600162957215822,0.8333333333333333,1.0,0.6666666666,0.77260957914416,0.0,0.5810988031576266,0.09327183636752041,1.2041711807250977,1.2974430170926181,5
0.034,8,5,paragraphs,1,0.8310495644881837,0.9375,1.0,0.8309027777427633,0.6894028463508135,0.0,0.43545625766180773,0.09327183636752041,0.8301241397857666,0.9233959761532871,8
0.03,9,5,paragraphs,1,0.8765983865065641,1.0,1.0,0.8902777777281136,0.9360649712503303,0.0,0.603584229390681,0.09327183636752041,1.6259829998016357,1.7192548361691562,3
0.024,10,5,paragraphs,1,0.8970258970038603,0.8660714285714286,1.0,0.9458333332869792,0.8545050804097295,0.0,0.5904816194770591,0.09327183636752041,0.8015677332878113,0.8948395696553317,4
0.023,11,5,paragraphs,1,0.0,0.5833333333333334,0.0,0.0,0.18028187630916928,0.0,0.02666666666666667,0.09327183636752041,0.3671357234319051,0.4604075597994255,6
0.024,12,5,paragraphs,1,0.9408835643173741,0.8333333333333334,0.5833333333333334,0.5027777777627778,0.6244549467804134,0.0,0.44696374484753254,0.09327183636752041,1.6019000212351482,1.6951718576026684,6
0.333,0,10,paragraphs,5,0.8603712342361398,1.0,1.0,0.6517857142639881,0.578181986794137,0.0,0.3799295774647887,0.07564689029346813,1.6656309366226196,1.7412778269160878,2
1.0,2,10,paragraphs,5,0.7031691526845167,0.7923076923076924,0.9230769230769231,0.6942612942353301,0.628574989399369,0.07692307692307693,0.5000624705618504,0.07564689029346815,2.6403452983269324,2.7159921886204015,13
1.0,3,10,paragraphs,5,0.796505858016921,0.9583333333333334,1.0,0.7428571428160914,0.6355513118534687,0.0,0.43133234065052184,0.07564689029346815,0.7882249553998312,0.8638718456932993,12
0.175,4,10,paragraphs,5,0.7136476068426182,0.8638888888888888,0.9206349206349207,0.8077362055506695,0.5895107687128173,0.0,0.32601218583981917,0.07564689029346813,1.3904616719200498,1.4661085622135184,21
0.476,5,10,paragraphs,5,0.813767847106391,0.9571428571428572,1.0,0.6612811791076952,0.7573689572320482,0.07142857142857142,0.5324560281370057,0.07564689029346815,1.635319403239659,1.7109662935331278,14
0.286,6,10,paragraphs,5,0.9244429011728615,0.7916666666666666,1.0,0.7150958994467355,0.9061802857687765,0.0,0.552717052438396,0.07564689029346815,0.9111388524373373,0.9867857427308054,6
0.263,7,10,paragraphs,5,0.9568677565754526,0.86,1.0,0.7644444443834073,0.8653771605736852,0.0,0.5489126559714794,0.07564689029346813,1.422221565246582,1.49786845554005,5
0.333,8,10,paragraphs,5,0.7173582512942055,0.8571428571428572,1.0,0.8464232567591292,0.7095823899911802,0.0,0.39780032467532467,0.07564689029346813,0.8090883493423462,0.8847352396358144,8
0.294,9,10,paragraphs,5,0.8860842513781729,1.0,1.0,0.7759259258811729,0.9577129077976195,0.0,0.6464352972827548,0.07564689029346813,1.961696942647298,2.0373438329407665,3
0.238,10,10,paragraphs,5,0.6598278748465711,0.875,1.0,0.7588252314437921,0.627712730396609,0.0,0.3890316205533597,0.07564689029346813,1.8424965143203735,1.9181434046138417,4
0.222,11,10,paragraphs,5,0.815463485078086,0.861111111111111,0.8333333333333334,0.7207754629169741,0.7881493659266027,0.0,0.5190110443004181,0.07564689029346815,0.6866252422332764,0.7622721325267445,6
0.238,12,10,paragraphs,5,0.9587705357325799,1.0,0.8333333333333334,0.6634516460760825,0.8384494446534178,0.0,0.6453081232492998,0.07564689029346815,1.7321579456329346,1.8078048359264027,6
0.2,0,2,paragraphs,15,0.8791510229472981,1.0,0.5,0.499999999975,0.43186151970330977,0.0,0.28477402369460286,0.05626775351437655,1.3475524187088013,1.4038201722231778,2
0.5,2,2,paragraphs,15,0.7954039042048439,0.8307692307692308,0.8461538461538461,0.9230769229961537,0.6925403897837599,0.0,0.48807918384828636,0.056267753514376545,1.4723517161149244,1.5286194696293012,13
0.5,3,2,paragraphs,15,0.6322836750681092,0.8333333333333334,0.9166666666666666,0.8333333332750001,0.5781218258019537,0.0,0.3425844554612824,0.056267753514376545,1.0101159811019897,1.066383734616366,12
0.105,4,2,paragraphs,15,0.6256987245980141,0.7383219954648526,0.8174603174603176,0.9761904761119047,0.5540982591080776,0.0,0.2802714362043305,0.05626775351437655,1.2881378786904472,1.3444056322048237,21
0.286,5,2,paragraphs,15,0.5360104559127766,0.6130952380952381,0.7857142857142857,0.7142857142214286,0.49012048053800716,0.0,0.4282920176996832,0.05626775351437654,1.3603489228657313,1.4166166763801076,14
0.167,6,2,paragraphs,15,0.6268374093584171,0.7678571428571429,0.8333333333333334,0.74999999995,0.5468800129834376,0.0,0.3600217864923747,0.05626775351437655,0.9383400678634644,0.9946078213778408,6
0.154,7,2,paragraphs,15,0.37800740553390566,0.6,0.4,0.39999999997,0.3495906152890153,0.0,0.21217605923488275,0.05626775351437655,1.1986149311065675,1.254882684620944,5
0.2,8,2,paragraphs,15,0.8390283476468826,0.9375,0.875,0.9999999999375,0.7994707730486998,0.0,0.5270464091791427,0.05626775351437655,0.9134246706962585,0.9696924242106351,8
0.167,9,2,paragraphs,15,0.628776339056477,0.8333333333333334,0.6666666666666666,0.9999999999166667,0.6878668762479756,0.0,0.4478632478632479,0.05626775351437655,1.8001286188761394,1.8563963723905157,3
0.143,10,2,paragraphs,15,0.6985897176579241,0.96875,0.75,0.74999999995,0.5925619257724495,0.0,0.37961424880029526,0.05626775351437655,0.6665302515029907,0.7227980050173672,4
0.133,11,2,paragraphs,15,0.648237978466665,0.75,0.6666666666666666,0.5833333332833334,0.6225556712359798,0.0,0.45998133328915175,0.05626775351437655,0.5310353438059489,0.5873030973203255,6
0.143,12,2,paragraphs,15,0.7921678787246463,0.9166666666666666,0.75,0.7499999999583333,0.5845418714785248,0.0,0.3999385749385749,0.05626775351437655,1.533363143603007,1.5896308971173836,6
1.0,0,5,sentences,100,0.9293921567854708,1.0,1.0,0.794444444417963,0.5536133877113029,0.0,0.3844202898550725,0.063837346163663,2.953050374984741,3.0168877211484046,2
1.0,2,5,sentences,100,0.6470920615019605,0.764957264957265,0.9615384615384616,0.9871794871185897,0.6057108365873046,0.0,0.4806029166869376,0.063837346163663,2.3957586471851053,2.4595959933487683,13
1.0,3,5,sentences,100,0.795922974582397,0.875,0.9166666666666666,0.9999999999416666,0.6071977217675395,0.0,0.4106205382865408,0.063837346163663,1.1459747155507405,1.2098120617144035,12
1.0,4,5,sentences,100,0.6642256989052817,0.7646258503401361,0.9722222222222221,0.8566137565773521,0.6257923179303864,0.0,0.3077495560978646,0.063837346163663,2.2469439847128734,2.3107813308765373,21
0.333,5,5,sentences,100,0.5944348940850034,0.7642857142857143,0.8571428571428571,0.7765873015512863,0.6255808076339522,0.07142857142857142,0.47778154498736347,0.063837346163663,2.2519621678761075,2.3157995140397705,14
0.714,6,5,sentences,100,0.7859814713310956,0.861111111111111,1.0,0.8111111110770602,0.753483775222299,0.0,0.5302055659241065,0.063837346163663,2.66676660378774,2.730603949951403,6
0.625,7,5,sentences,100,0.9566800720785531,0.7666666666666667,1.0,0.7399999999453334,0.804533172357627,0.0,0.5225594546201148,0.063837346163663,2.7406715869903566,2.8045089331540196,5
0.833,8,5,sentences,100,0.8115011073088154,0.9375,1.0,0.8020833333002083,0.6958195982335746,0.0,0.4670605672832181,0.063837346163663,2.295106202363968,2.3589435485276313,8
0.714,9,5,sentences,100,0.875828630116835,1.0,1.0,0.8115740740266859,0.9371817698404478,0.0,0.6375862009664827,0.063837346163663,2.865266799926758,2.929104146090421,3
0.625,10,5,sentences,100,0.6735234563238813,0.625,1.0,0.8135416666363976,0.7356991306302904,0.0,0.4591250259174787,0.063837346163663,1.675367534160614,1.739204880324277,4
0.625,11,5,sentences,100,0.8209473698451019,0.6805555555555557,1.0,0.8064814814365432,0.7229578241979108,0.0,0.5360564301678558,0.063837346163663,1.137111226717631,1.2009485728812939,6
0.625,12,5,sentences,100,0.9525300674295804,0.6666666666666666,1.0,0.894212962942444,0.768435166470233,0.0,0.49348006626568885,0.063837346163663,3.0657585064570108,3.129595852620674,6
